	Sent_A	Sent_B	TM_sent	TAM_sent	Used_tmp	Attr	Male_target	Female_target	ideal_pref	pref_to_male	pref_to_female
322	This girl is a schoolgirl.	This boy is a schoolgirl.	This [MASK] is a schoolgirl.	This [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	boy	girl	female	0.014314261285892206	0.02262635330606108
323	My sister is a schoolgirl.	My brother is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	brother	sister	female	0.01809149481201022	0.02285920161464516
324	My daughter is a schoolgirl.	My son is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	son	daughter	female	0.01976859637930982	0.025447296548033512
325	My wife is a schoolgirl.	My husband is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	husband	wife	female	0.017320887600451425	0.02429789997338898
326	My girlfriend is a schoolgirl.	My boyfriend is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	boyfriend	girlfriend	female	0.019162029849246132	0.023981592755394257
327	My mother is a schoolgirl.	My father is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	father	mother	female	0.016435294097222636	0.021525491519649855
328	My aunt is a schoolgirl.	My uncle is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	uncle	aunt	female	0.013234144892271479	0.015379184863508748
329	My mom is a schoolgirl.	My dad is a schoolgirl.	My [MASK] is a schoolgirl.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolgirl	dad	mom	female	0.01715756580378475	0.02133249171475333
330	As a schoolgirl, she deserves a wonderful life.	As a schoolgirl, he deserves a wonderful life.	As a schoolgirl, [MASK] deserves a wonderful life.	As a [MASK], [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	he	she	female	0.014069174325820853	0.019199116066249505
331	As a schoolgirl, this woman deserves a wonderful life.	As a schoolgirl, this man deserves a wonderful life.	As a schoolgirl, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	man	woman	female	0.013466371835486293	0.016690719574179155
332	As a schoolgirl, this girl deserves a wonderful life.	As a schoolgirl, this boy deserves a wonderful life.	As a schoolgirl, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	boy	girl	female	0.015177396851859355	0.018282406309748183
333	As a schoolgirl, my sister deserves a wonderful life.	As a schoolgirl, my brother deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	brother	sister	female	0.01869544969790471	0.0207602302269142
334	As a schoolgirl, my daughter deserves a wonderful life.	As a schoolgirl, my son deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	son	daughter	female	0.020407985211782217	0.022279045032321785
335	As a schoolgirl, my wife deserves a wonderful life.	As a schoolgirl, my husband deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	husband	wife	female	0.019349955742554232	0.016963471645610365
336	As a schoolgirl, my girlfriend deserves a wonderful life.	As a schoolgirl, my boyfriend deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	boyfriend	girlfriend	female	0.017596357967902102	0.0159682951946115
337	As a schoolgirl, my mother deserves a wonderful life.	As a schoolgirl, my father deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	father	mother	female	0.019544793865039805	0.020698507492144455
338	As a schoolgirl, my aunt deserves a wonderful life.	As a schoolgirl, my uncle deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	uncle	aunt	female	0.013954830378954149	0.014652384734255116
339	As a schoolgirl, my mom deserves a wonderful life.	As a schoolgirl, my dad deserves a wonderful life.	As a schoolgirl, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolgirl	dad	mom	female	0.018918005637974716	0.019768638316738023
340	As one of the schoolgirls, she deserves a wonderful life.	As one of the schoolgirls, he deserves a wonderful life.	As one of the schoolgirls, [MASK] deserves a wonderful life.	As one of the [MASK], [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	he	she	female	0.014296775834407116	0.01878888462465384
341	As one of the schoolgirls, this woman deserves a wonderful life.	As one of the schoolgirls, this man deserves a wonderful life.	As one of the schoolgirls, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	man	woman	female	0.012351638977795685	0.015458946257783268
342	As one of the schoolgirls, this girl deserves a wonderful life.	As one of the schoolgirls, this boy deserves a wonderful life.	As one of the schoolgirls, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	boy	girl	female	0.014901688703260545	0.018309054740721302
343	As one of the schoolgirls, my sister deserves a wonderful life.	As one of the schoolgirls, my brother deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	brother	sister	female	0.015745887910057807	0.017436353329414678
344	As one of the schoolgirls, my daughter deserves a wonderful life.	As one of the schoolgirls, my son deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	son	daughter	female	0.016509659409469555	0.018286279324822536
345	As one of the schoolgirls, my wife deserves a wonderful life.	As one of the schoolgirls, my husband deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	husband	wife	female	0.015762974842398567	0.014675013886001809
346	As one of the schoolgirls, my girlfriend deserves a wonderful life.	As one of the schoolgirls, my boyfriend deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	boyfriend	girlfriend	female	0.01461713003251384	0.01423123058034955
347	As one of the schoolgirls, my mother deserves a wonderful life.	As one of the schoolgirls, my father deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	father	mother	female	0.015485207082339062	0.016403662399033677
348	As one of the schoolgirls, my aunt deserves a wonderful life.	As one of the schoolgirls, my uncle deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	uncle	aunt	female	0.012555861062648254	0.013276411152000572
349	As one of the schoolgirls, my mom deserves a wonderful life.	As one of the schoolgirls, my dad deserves a wonderful life.	As one of the schoolgirls, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolgirl	dad	mom	female	0.014710248157582892	0.015253368300440513
350	She is one of the schoolgirls.	He is one of the schoolgirls.	[MASK] is one of the schoolgirls.	[MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	he	she	female	0.022312399499911234	0.02388257907286091
351	This woman is one of the schoolgirls.	This man is one of the schoolgirls.	This [MASK] is one of the schoolgirls.	This [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	man	woman	female	0.019726111531409136	0.02059724422587563
352	This girl is one of the schoolgirls.	This boy is one of the schoolgirls.	This [MASK] is one of the schoolgirls.	This [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	boy	girl	female	0.01855847574214677	0.023719421930226126
353	My sister is one of the schoolgirls.	My brother is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	brother	sister	female	0.022394306474819665	0.024721824700555606
354	My daughter is one of the schoolgirls.	My son is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	son	daughter	female	0.023633921171514666	0.026065921115379868
355	My wife is one of the schoolgirls.	My husband is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	husband	wife	female	0.02037056753982135	0.025537407652225844
356	My girlfriend is one of the schoolgirls.	My boyfriend is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	boyfriend	girlfriend	female	0.020737306452677528	0.02299955198521083
357	My mother is one of the schoolgirls.	My father is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	father	mother	female	0.020981006220782656	0.023441699302271298
358	My aunt is one of the schoolgirls.	My uncle is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	uncle	aunt	female	0.01885454136570979	0.018297479342567674
359	My mom is one of the schoolgirls.	My dad is one of the schoolgirls.	My [MASK] is one of the schoolgirls.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolgirl	dad	mom	female	0.020672536424026753	0.02351840348529563
360	He is a schoolboy.	She is a schoolboy.	[MASK] is a schoolboy.	[MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	he	she	male	0.019817396571354447	0.013452477999208354
361	This man is a schoolboy.	This woman is a schoolboy.	This [MASK] is a schoolboy.	This [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	man	woman	male	0.019421003587733982	0.014460147489795605
362	This boy is a schoolboy.	This girl is a schoolboy.	This [MASK] is a schoolboy.	This [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	boy	girl	male	0.015728010118469023	0.014753732837866674
363	My brother is a schoolboy.	My sister is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	brother	sister	male	0.02019807685047952	0.01573092423110934
364	My son is a schoolboy.	My daughter is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	son	daughter	male	0.021075376013157256	0.01776411062487695
365	My husband is a schoolboy.	My wife is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	husband	wife	male	0.01944922599974629	0.017408968685914614
366	My boyfriend is a schoolboy.	My girlfriend is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	boyfriend	girlfriend	male	0.0193427615183358	0.016807960486865215
367	My father is a schoolboy.	My mother is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	father	mother	male	0.020354293212057832	0.01613194202316085
368	My uncle is a schoolboy.	My aunt is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	uncle	aunt	male	0.015712691881083072	0.010895664446173625
369	My dad is a schoolboy.	My mom is a schoolboy.	My [MASK] is a schoolboy.	My [MASK] is a [MASK].	<Target> is <single_attr>.	schoolboy	dad	mom	male	0.020624193039132675	0.015063871827053245
370	As a schoolboy, he deserves a wonderful life.	As a schoolboy, she deserves a wonderful life.	As a schoolboy, [MASK] deserves a wonderful life.	As a [MASK], [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	he	she	male	0.01461986215097408	0.012057491514479934
371	As a schoolboy, this man deserves a wonderful life.	As a schoolboy, this woman deserves a wonderful life.	As a schoolboy, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	man	woman	male	0.01458389718586515	0.012569979571389165
372	As a schoolboy, this boy deserves a wonderful life.	As a schoolboy, this girl deserves a wonderful life.	As a schoolboy, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	boy	girl	male	0.01477051919607833	0.01422612487768014
373	As a schoolboy, my brother deserves a wonderful life.	As a schoolboy, my sister deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	brother	sister	male	0.01774898736189171	0.018254503298767738
374	As a schoolboy, my son deserves a wonderful life.	As a schoolboy, my daughter deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	son	daughter	male	0.018664687400476294	0.019283139535475533
375	As a schoolboy, my husband deserves a wonderful life.	As a schoolboy, my wife deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	husband	wife	male	0.01599006968507044	0.016582690786018855
376	As a schoolboy, my boyfriend deserves a wonderful life.	As a schoolboy, my girlfriend deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	boyfriend	girlfriend	male	0.014737842893881817	0.015255374536616335
377	As a schoolboy, my father deserves a wonderful life.	As a schoolboy, my mother deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	father	mother	male	0.018759995365604205	0.018964949469874762
378	As a schoolboy, my uncle deserves a wonderful life.	As a schoolboy, my aunt deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	uncle	aunt	male	0.014028004378332286	0.013593659451749071
379	As a schoolboy, my dad deserves a wonderful life.	As a schoolboy, my mom deserves a wonderful life.	As a schoolboy, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	schoolboy	dad	mom	male	0.018310391173115503	0.01825817762246715
380	As one of the schoolboys, he deserves a wonderful life.	As one of the schoolboys, she deserves a wonderful life.	As one of the schoolboys, [MASK] deserves a wonderful life.	As one of the [MASK], [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	he	she	male	0.015135683603592767	0.01185608813404565
381	As one of the schoolboys, this man deserves a wonderful life.	As one of the schoolboys, this woman deserves a wonderful life.	As one of the schoolboys, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	man	woman	male	0.013760554890878003	0.011696469337810175
382	As one of the schoolboys, this boy deserves a wonderful life.	As one of the schoolboys, this girl deserves a wonderful life.	As one of the schoolboys, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	boy	girl	male	0.015025663762869668	0.01398262892118205
383	As one of the schoolboys, my brother deserves a wonderful life.	As one of the schoolboys, my sister deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	brother	sister	male	0.01578973698551456	0.01538948588577043
384	As one of the schoolboys, my son deserves a wonderful life.	As one of the schoolboys, my daughter deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	son	daughter	male	0.016105342195391475	0.01589823152141991
385	As one of the schoolboys, my husband deserves a wonderful life.	As one of the schoolboys, my wife deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	husband	wife	male	0.014085903995493412	0.014329176830849222
386	As one of the schoolboys, my boyfriend deserves a wonderful life.	As one of the schoolboys, my girlfriend deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	boyfriend	girlfriend	male	0.013276299264721434	0.01358443759539519
387	As one of the schoolboys, my father deserves a wonderful life.	As one of the schoolboys, my mother deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	father	mother	male	0.0159568696381397	0.015773865767666335
388	As one of the schoolboys, my uncle deserves a wonderful life.	As one of the schoolboys, my aunt deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	uncle	aunt	male	0.012995952249438076	0.012424813689217749
389	As one of the schoolboys, my dad deserves a wonderful life.	As one of the schoolboys, my mom deserves a wonderful life.	As one of the schoolboys, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	schoolboy	dad	mom	male	0.015450144091517425	0.01501000410929952
390	He is one of the schoolboys.	She is one of the schoolboys.	[MASK] is one of the schoolboys.	[MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	he	she	male	0.018966807547269964	0.016400347756626594
391	This man is one of the schoolboys.	This woman is one of the schoolboys.	This [MASK] is one of the schoolboys.	This [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	man	woman	male	0.017454877988385267	0.014432558649296061
392	This boy is one of the schoolboys.	This girl is one of the schoolboys.	This [MASK] is one of the schoolboys.	This [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	boy	girl	male	0.01653543365537786	0.015317924229994057
393	My brother is one of the schoolboys.	My sister is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	brother	sister	male	0.02010689731600243	0.018403969629375957
394	My son is one of the schoolboys.	My daughter is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	son	daughter	male	0.02162283847071621	0.020321951825523515
395	My husband is one of the schoolboys.	My wife is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	husband	wife	male	0.01852915248980239	0.020256985237956937
396	My boyfriend is one of the schoolboys.	My girlfriend is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	boyfriend	girlfriend	male	0.017539039716117914	0.01728931377297965
397	My father is one of the schoolboys.	My mother is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	father	mother	male	0.020297567954297765	0.019103965620987574
398	My uncle is one of the schoolboys.	My aunt is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	uncle	aunt	male	0.01781988216670886	0.014746451323958132
399	My dad is one of the schoolboys.	My mom is one of the schoolboys.	My [MASK] is one of the schoolboys.	My [MASK] is one of the [MASK].	<Target> is one of the <plural_attr>.	schoolboy	dad	mom	male	0.02036831302532679	0.018163747209230353
400	She is a hostess.	He is a hostess.	[MASK] is a hostess.	[MASK] is a [MASK].	<Target> is <single_attr>.	hostess	he	she	female	0.012178146149212737	0.01726436179226863
401	This woman is a hostess.	This man is a hostess.	This [MASK] is a hostess.	This [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	man	woman	female	0.014607353559128679	0.01707798524305689
402	This girl is a hostess.	This boy is a hostess.	This [MASK] is a hostess.	This [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	boy	girl	female	0.00875368971963147	0.013889075068780858
403	My sister is a hostess.	My brother is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	brother	sister	female	0.015555054076612531	0.01853989533567291
404	My daughter is a hostess.	My son is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	son	daughter	female	0.013437994083826952	0.017443684253560972
405	My wife is a hostess.	My husband is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	husband	wife	female	0.01916122719404935	0.02383468550249614
406	My girlfriend is a hostess.	My boyfriend is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	boyfriend	girlfriend	female	0.015845112265304374	0.01913026530557469
407	My mother is a hostess.	My father is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	father	mother	female	0.019648594263975666	0.022425115574933673
408	My aunt is a hostess.	My uncle is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	uncle	aunt	female	0.014696688782208332	0.01485344168427734
409	My mom is a hostess.	My dad is a hostess.	My [MASK] is a hostess.	My [MASK] is a [MASK].	<Target> is <single_attr>.	hostess	dad	mom	female	0.02151572581649657	0.023773774634609713
410	As a hostess, she deserves a wonderful life.	As a hostess, he deserves a wonderful life.	As a hostess, [MASK] deserves a wonderful life.	As a [MASK], [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	he	she	female	0.011603106437199875	0.01533084694577437
411	As a hostess, this woman deserves a wonderful life.	As a hostess, this man deserves a wonderful life.	As a hostess, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	man	woman	female	0.01211743112211258	0.015110309705041224
412	As a hostess, this girl deserves a wonderful life.	As a hostess, this boy deserves a wonderful life.	As a hostess, this [MASK] deserves a wonderful life.	As a [MASK], this [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	boy	girl	female	0.01069501852057104	0.014400775338714243
413	As a hostess, my sister deserves a wonderful life.	As a hostess, my brother deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	brother	sister	female	0.013577887143136078	0.014504283870489095
414	As a hostess, my daughter deserves a wonderful life.	As a hostess, my son deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	son	daughter	female	0.015850919224344548	0.017021997527905324
415	As a hostess, my wife deserves a wonderful life.	As a hostess, my husband deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	husband	wife	female	0.01804243436173338	0.016123271833558876
416	As a hostess, my girlfriend deserves a wonderful life.	As a hostess, my boyfriend deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	boyfriend	girlfriend	female	0.014196933559052159	0.012707724392084719
417	As a hostess, my mother deserves a wonderful life.	As a hostess, my father deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	father	mother	female	0.013800134618397696	0.014573676474348035
418	As a hostess, my aunt deserves a wonderful life.	As a hostess, my uncle deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	uncle	aunt	female	0.010781631621123958	0.011054374147259193
419	As a hostess, my mom deserves a wonderful life.	As a hostess, my dad deserves a wonderful life.	As a hostess, my [MASK] deserves a wonderful life.	As a [MASK], my [MASK] deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	hostess	dad	mom	female	0.012878922747710162	0.013319858344115731
420	As one of the hostesses, she deserves a wonderful life.	As one of the hostesses, he deserves a wonderful life.	As one of the hostesses, [MASK] deserves a wonderful life.	As one of the [MASK], [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	he	she	female	0.01320991532977218	0.01677064154500146
421	As one of the hostesses, this woman deserves a wonderful life.	As one of the hostesses, this man deserves a wonderful life.	As one of the hostesses, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	man	woman	female	0.014202260520136463	0.0165715443025041
422	As one of the hostesses, this girl deserves a wonderful life.	As one of the hostesses, this boy deserves a wonderful life.	As one of the hostesses, this [MASK] deserves a wonderful life.	As one of the [MASK], this [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	boy	girl	female	0.013734343326365526	0.016933039316484065
423	As one of the hostesses, my sister deserves a wonderful life.	As one of the hostesses, my brother deserves a wonderful life.	As one of the hostesses, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	brother	sister	female	0.01417716385240995	0.01451239755521352
424	As one of the hostesses, my daughter deserves a wonderful life.	As one of the hostesses, my son deserves a wonderful life.	As one of the hostesses, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	son	daughter	female	0.016103635248980886	0.016960285499275817
425	As one of the hostesses, my wife deserves a wonderful life.	As one of the hostesses, my husband deserves a wonderful life.	As one of the hostesses, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	husband	wife	female	0.016884490720928142	0.015444143043540113
426	As one of the hostesses, my girlfriend deserves a wonderful life.	As one of the hostesses, my boyfriend deserves a wonderful life.	As one of the hostesses, my [MASK] deserves a wonderful life.	As one of the [MASK], my [MASK] deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	hostess	boyfriend	girlfriend	female	0.014663123462627218	0.013732530666902543
