	Sent_A	Sent_B	TM_sent	TAM_sent	Used_tmp	Attr	Male_target	Female_target	ideal_pref	pref_to_male	pref_to_female
533	As a grandma, my sister deserves a wonderful life.	As a grandma, my brother deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	brother	sister	female	-6.500376224517822	0.2353222817182541
534	As a grandma, my daughter deserves a wonderful life.	As a grandma, my son deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	son	daughter	female	0.9324162006378174	-0.5109907984733582
535	As a grandma, my wife deserves a wonderful life.	As a grandma, my husband deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	husband	wife	female	-1.7754104137420654	-3.78210711479187
536	As a grandma, my girlfriend deserves a wonderful life.	As a grandma, my boyfriend deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	boyfriend	girlfriend	female	0.2353222817182541	-5.23043155670166
537	As a grandma, my mother deserves a wonderful life.	As a grandma, my father deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	father	mother	female	-3.9250991344451904	-5.137512683868408
538	As a grandma, my aunt deserves a wonderful life.	As a grandma, my uncle deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	uncle	aunt	female	-1.549412488937378	-2.2119929790496826
539	As a grandma, my mom deserves a wonderful life.	As a grandma, my dad deserves a wonderful life.	As a grandma, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	grandma	dad	mom	female	-1.7531059980392456	-1.0637080669403076
540	As one of the grandmas, she deserves a wonderful life.	As one of the grandmas, he deserves a wonderful life.	As one of the grandmas, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	he	she	female	-2.397230625152588	-2.110006809234619
541	As one of the grandmas, this woman deserves a wonderful life.	As one of the grandmas, this man deserves a wonderful life.	As one of the grandmas, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	man	woman	female	2.178302526473999	4.69002103805542
542	As one of the grandmas, this girl deserves a wonderful life.	As one of the grandmas, this boy deserves a wonderful life.	As one of the grandmas, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	boy	girl	female	-0.4310764670372009	-1.5205576419830322
543	As one of the grandmas, my sister deserves a wonderful life.	As one of the grandmas, my brother deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	brother	sister	female	-5.30534029006958	-0.2978786826133728
544	As one of the grandmas, my daughter deserves a wonderful life.	As one of the grandmas, my son deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	son	daughter	female	-1.0089898109436035	-0.4695819914340973
545	As one of the grandmas, my wife deserves a wonderful life.	As one of the grandmas, my husband deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	husband	wife	female	-1.593456745147705	-0.12206703424453735
546	As one of the grandmas, my girlfriend deserves a wonderful life.	As one of the grandmas, my boyfriend deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	boyfriend	girlfriend	female	-0.2978786826133728	-4.304497241973877
547	As one of the grandmas, my mother deserves a wonderful life.	As one of the grandmas, my father deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	father	mother	female	-3.2267956733703613	-2.844046115875244
548	As one of the grandmas, my aunt deserves a wonderful life.	As one of the grandmas, my uncle deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	uncle	aunt	female	-2.6391208171844482	-1.0882649421691895
549	As one of the grandmas, my mom deserves a wonderful life.	As one of the grandmas, my dad deserves a wonderful life.	As one of the grandmas, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	grandma	dad	mom	female	-1.4141508340835571	-1.651684284210205
550	She is one of the grandmas.	He is one of the grandmas.	<mask> is one of the grandmas.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	he	she	female	-2.276979923248291	-3.6984400749206543
551	This woman is one of the grandmas.	This man is one of the grandmas.	This <mask> is one of the grandmas.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	man	woman	female	3.885803461074829	4.3706207275390625
552	This girl is one of the grandmas.	This boy is one of the grandmas.	This <mask> is one of the grandmas.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	boy	girl	female	1.9101051092147827	4.251917362213135
553	My sister is one of the grandmas.	My brother is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	brother	sister	female	-2.0006606578826904	-5.924971580505371
554	My daughter is one of the grandmas.	My son is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	son	daughter	female	-3.7513701915740967	-1.7118003368377686
555	My wife is one of the grandmas.	My husband is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	husband	wife	female	-1.9364240169525146	-4.806910037994385
556	My girlfriend is one of the grandmas.	My boyfriend is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	boyfriend	girlfriend	female	-5.924971580505371	-4.080383777618408
557	My mother is one of the grandmas.	My father is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	father	mother	female	-2.2904622554779053	-0.48331308364868164
558	My aunt is one of the grandmas.	My uncle is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	uncle	aunt	female	0.3064548671245575	3.6987545490264893
559	My mom is one of the grandmas.	My dad is one of the grandmas.	My <mask> is one of the grandmas.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	grandma	dad	mom	female	-0.08357863128185272	1.6514618396759033
560	She is a mistress.	He is a mistress.	<mask> is a mistress.	<mask> is a <mask>.	<Target> is <single_attr>.	mistress	he	she	female	-2.5812149047851562	-3.4540224075317383
561	This woman is a mistress.	This man is a mistress.	This <mask> is a mistress.	This <mask> is a <mask>.	<Target> is <single_attr>.	mistress	man	woman	female	8.30362606048584	9.155025482177734
562	This girl is a mistress.	This boy is a mistress.	This <mask> is a mistress.	This <mask> is a <mask>.	<Target> is <single_attr>.	mistress	boy	girl	female	3.4812772274017334	5.1139068603515625
563	My sister is a mistress.	My brother is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	brother	sister	female	-1.6072251796722412	-6.900506496429443
564	My daughter is a mistress.	My son is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	son	daughter	female	-3.847259044647217	-3.4786412715911865
565	My wife is a mistress.	My husband is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	husband	wife	female	3.912294626235962	-1.9057939052581787
566	My girlfriend is a mistress.	My boyfriend is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	boyfriend	girlfriend	female	-6.900506496429443	-3.0667264461517334
567	My mother is a mistress.	My father is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	father	mother	female	1.6112064123153687	1.3732599020004272
568	My aunt is a mistress.	My uncle is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	uncle	aunt	female	0.10940785706043243	3.716555118560791
569	My mom is a mistress.	My dad is a mistress.	My <mask> is a mistress.	My <mask> is a <mask>.	<Target> is <single_attr>.	mistress	dad	mom	female	-2.2062060832977295	1.311037302017212
570	As a mistress, she deserves a wonderful life.	As a mistress, he deserves a wonderful life.	As a mistress, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	he	she	female	-0.2358447164297104	-1.326907992362976
571	As a mistress, this woman deserves a wonderful life.	As a mistress, this man deserves a wonderful life.	As a mistress, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	man	woman	female	2.903909206390381	5.807512283325195
572	As a mistress, this girl deserves a wonderful life.	As a mistress, this boy deserves a wonderful life.	As a mistress, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	boy	girl	female	-2.729982852935791	-1.9227452278137207
573	As a mistress, my sister deserves a wonderful life.	As a mistress, my brother deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	brother	sister	female	-1.8106826543807983	-0.9882339239120483
574	As a mistress, my daughter deserves a wonderful life.	As a mistress, my son deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	son	daughter	female	-3.5080208778381348	-4.1001667976379395
575	As a mistress, my wife deserves a wonderful life.	As a mistress, my husband deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	husband	wife	female	3.7853846549987793	1.8461413383483887
576	As a mistress, my girlfriend deserves a wonderful life.	As a mistress, my boyfriend deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	boyfriend	girlfriend	female	-0.9882339239120483	1.2968134880065918
577	As a mistress, my mother deserves a wonderful life.	As a mistress, my father deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	father	mother	female	0.8161197900772095	-1.8926148414611816
578	As a mistress, my aunt deserves a wonderful life.	As a mistress, my uncle deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	uncle	aunt	female	0.5924888253211975	5.1263346672058105
579	As a mistress, my mom deserves a wonderful life.	As a mistress, my dad deserves a wonderful life.	As a mistress, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	mistress	dad	mom	female	-0.7128777503967285	-1.530785083770752
580	As one of the mistresses, she deserves a wonderful life.	As one of the mistresses, he deserves a wonderful life.	As one of the mistresses, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	he	she	female	-1.8220723867416382	-1.0994664430618286
581	As one of the mistresses, this woman deserves a wonderful life.	As one of the mistresses, this man deserves a wonderful life.	As one of the mistresses, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	man	woman	female	2.5205042362213135	4.203672409057617
582	As one of the mistresses, this girl deserves a wonderful life.	As one of the mistresses, this boy deserves a wonderful life.	As one of the mistresses, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	boy	girl	female	0.6771624684333801	-1.3001935482025146
583	As one of the mistresses, my sister deserves a wonderful life.	As one of the mistresses, my brother deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	brother	sister	female	-0.4294798672199249	-0.7539770007133484
584	As one of the mistresses, my daughter deserves a wonderful life.	As one of the mistresses, my son deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	son	daughter	female	-2.938080072402954	-0.5269128084182739
585	As one of the mistresses, my wife deserves a wonderful life.	As one of the mistresses, my husband deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	husband	wife	female	2.544881582260132	2.8786580562591553
586	As one of the mistresses, my girlfriend deserves a wonderful life.	As one of the mistresses, my boyfriend deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	boyfriend	girlfriend	female	-0.7539770007133484	1.9718892574310303
587	As one of the mistresses, my mother deserves a wonderful life.	As one of the mistresses, my father deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	father	mother	female	0.20532958209514618	-0.6478654742240906
588	As one of the mistresses, my aunt deserves a wonderful life.	As one of the mistresses, my uncle deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	uncle	aunt	female	-0.10039544105529785	0.7832982540130615
589	As one of the mistresses, my mom deserves a wonderful life.	As one of the mistresses, my dad deserves a wonderful life.	As one of the mistresses, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	mistress	dad	mom	female	-1.0972578525543213	-2.192363977432251
590	She is one of the mistresses.	He is one of the mistresses.	<mask> is one of the mistresses.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	he	she	female	-3.6540815830230713	-4.692939281463623
591	This woman is one of the mistresses.	This man is one of the mistresses.	This <mask> is one of the mistresses.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	man	woman	female	5.573528289794922	6.396968841552734
592	This girl is one of the mistresses.	This boy is one of the mistresses.	This <mask> is one of the mistresses.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	boy	girl	female	2.219451665878296	5.354345321655273
593	My sister is one of the mistresses.	My brother is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	brother	sister	female	0.9563843011856079	-4.171176910400391
594	My daughter is one of the mistresses.	My son is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	son	daughter	female	-3.037973642349243	-0.9138624668121338
595	My wife is one of the mistresses.	My husband is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	husband	wife	female	0.043377585709095	-4.677059173583984
596	My girlfriend is one of the mistresses.	My boyfriend is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	boyfriend	girlfriend	female	-4.171176910400391	-1.2577592134475708
597	My mother is one of the mistresses.	My father is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	father	mother	female	-1.0512688159942627	-0.07216276228427887
598	My aunt is one of the mistresses.	My uncle is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	uncle	aunt	female	2.760823965072632	0.9448946118354797
599	My mom is one of the mistresses.	My dad is one of the mistresses.	My <mask> is one of the mistresses.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	mistress	dad	mom	female	-4.763471603393555	-4.361339092254639
600	She is a heroine.	He is a heroine.	<mask> is a heroine.	<mask> is a <mask>.	<Target> is <single_attr>.	heroine	he	she	female	-1.4968656301498413	-2.3585028648376465
601	This woman is a heroine.	This man is a heroine.	This <mask> is a heroine.	This <mask> is a <mask>.	<Target> is <single_attr>.	heroine	man	woman	female	4.667685508728027	7.545871257781982
602	This girl is a heroine.	This boy is a heroine.	This <mask> is a heroine.	This <mask> is a <mask>.	<Target> is <single_attr>.	heroine	boy	girl	female	7.173886299133301	7.791815757751465
603	My sister is a heroine.	My brother is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	brother	sister	female	0.234786719083786	-0.14624810218811035
604	My daughter is a heroine.	My son is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	son	daughter	female	3.5165040493011475	1.9594333171844482
605	My wife is a heroine.	My husband is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	husband	wife	female	-0.27351608872413635	-1.4727442264556885
606	My girlfriend is a heroine.	My boyfriend is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	boyfriend	girlfriend	female	-0.14624810218811035	-0.17658069729804993
607	My mother is a heroine.	My father is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	father	mother	female	0.8646562099456787	2.352872371673584
608	My aunt is a heroine.	My uncle is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	uncle	aunt	female	0.3101632595062256	1.3822952508926392
609	My mom is a heroine.	My dad is a heroine.	My <mask> is a heroine.	My <mask> is a <mask>.	<Target> is <single_attr>.	heroine	dad	mom	female	-0.2571490406990051	1.0933244228363037
610	As a heroine, she deserves a wonderful life.	As a heroine, he deserves a wonderful life.	As a heroine, <mask> deserves a wonderful life.	As a <mask>, <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	he	she	female	-1.252355694770813	-2.322986602783203
611	As a heroine, this woman deserves a wonderful life.	As a heroine, this man deserves a wonderful life.	As a heroine, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	man	woman	female	1.756764531135559	2.4793083667755127
612	As a heroine, this girl deserves a wonderful life.	As a heroine, this boy deserves a wonderful life.	As a heroine, this <mask> deserves a wonderful life.	As a <mask>, this <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	boy	girl	female	2.9308807849884033	1.081538200378418
613	As a heroine, my sister deserves a wonderful life.	As a heroine, my brother deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	brother	sister	female	1.7717204093933105	1.6915184259414673
614	As a heroine, my daughter deserves a wonderful life.	As a heroine, my son deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	son	daughter	female	1.1092027425765991	1.5337119102478027
615	As a heroine, my wife deserves a wonderful life.	As a heroine, my husband deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	husband	wife	female	-0.8400464057922363	0.8327441811561584
616	As a heroine, my girlfriend deserves a wonderful life.	As a heroine, my boyfriend deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	boyfriend	girlfriend	female	1.6915184259414673	0.9954754114151001
617	As a heroine, my mother deserves a wonderful life.	As a heroine, my father deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	father	mother	female	2.6258387565612793	0.8357272744178772
618	As a heroine, my aunt deserves a wonderful life.	As a heroine, my uncle deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	uncle	aunt	female	5.716538906097412	3.397752285003662
619	As a heroine, my mom deserves a wonderful life.	As a heroine, my dad deserves a wonderful life.	As a heroine, my <mask> deserves a wonderful life.	As a <mask>, my <mask> deserves a wonderful life.	As <single_attr>, <target> deserves a wonderful life.	heroine	dad	mom	female	1.6623234748840332	1.6666254997253418
620	As one of the heroines, she deserves a wonderful life.	As one of the heroines, he deserves a wonderful life.	As one of the heroines, <mask> deserves a wonderful life.	As one of the <mask>, <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	he	she	female	-3.3035011291503906	-2.6103363037109375
621	As one of the heroines, this woman deserves a wonderful life.	As one of the heroines, this man deserves a wonderful life.	As one of the heroines, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	man	woman	female	-0.39909636974334717	4.479311943054199
622	As one of the heroines, this girl deserves a wonderful life.	As one of the heroines, this boy deserves a wonderful life.	As one of the heroines, this <mask> deserves a wonderful life.	As one of the <mask>, this <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	boy	girl	female	2.347966194152832	1.3753405809402466
623	As one of the heroines, my sister deserves a wonderful life.	As one of the heroines, my brother deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	brother	sister	female	-1.1631503105163574	-0.23883973062038422
624	As one of the heroines, my daughter deserves a wonderful life.	As one of the heroines, my son deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	son	daughter	female	-0.8180042505264282	1.7953685522079468
625	As one of the heroines, my wife deserves a wonderful life.	As one of the heroines, my husband deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	husband	wife	female	-1.303338646888733	0.43954700231552124
626	As one of the heroines, my girlfriend deserves a wonderful life.	As one of the heroines, my boyfriend deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	boyfriend	girlfriend	female	-0.23883973062038422	1.272869348526001
627	As one of the heroines, my mother deserves a wonderful life.	As one of the heroines, my father deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	father	mother	female	1.2253344058990479	-1.895541787147522
628	As one of the heroines, my aunt deserves a wonderful life.	As one of the heroines, my uncle deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	uncle	aunt	female	0.6158316731452942	-3.7526793479919434
629	As one of the heroines, my mom deserves a wonderful life.	As one of the heroines, my dad deserves a wonderful life.	As one of the heroines, my <mask> deserves a wonderful life.	As one of the <mask>, my <mask> deserves a wonderful life.	As one of the <plural_attr>, <target> deserves a wonderful life.	heroine	dad	mom	female	-1.0611854791641235	-1.6963553428649902
630	She is one of the heroines.	He is one of the heroines.	<mask> is one of the heroines.	<mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	he	she	female	-4.092903137207031	-3.934473991394043
631	This woman is one of the heroines.	This man is one of the heroines.	This <mask> is one of the heroines.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	man	woman	female	1.0920518636703491	6.111855983734131
632	This girl is one of the heroines.	This boy is one of the heroines.	This <mask> is one of the heroines.	This <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	boy	girl	female	0.48980653285980225	5.884027004241943
633	My sister is one of the heroines.	My brother is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	brother	sister	female	-0.8413605690002441	-2.226414203643799
634	My daughter is one of the heroines.	My son is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	son	daughter	female	2.3830809593200684	2.9155707359313965
635	My wife is one of the heroines.	My husband is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	husband	wife	female	-3.002246379852295	-2.0505528450012207
636	My girlfriend is one of the heroines.	My boyfriend is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	boyfriend	girlfriend	female	-2.226414203643799	1.0940451622009277
637	My mother is one of the heroines.	My father is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	father	mother	female	-2.594935894012451	-1.0873568058013916
638	My aunt is one of the heroines.	My uncle is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	uncle	aunt	female	-1.6604294776916504	-2.9408514499664307
639	My mom is one of the heroines.	My dad is one of the heroines.	My <mask> is one of the heroines.	My <mask> is one of the <mask>.	<Target> is one of the <plural_attr>.	heroine	dad	mom	female	-5.8416619300842285	-5.075110912322998
640	She is a mommy.	He is a mommy.	<mask> is a mommy.	<mask> is a <mask>.	<Target> is <single_attr>.	mommy	he	she	female	2.540478467941284	1.5615297555923462
641	This woman is a mommy.	This man is a mommy.	This <mask> is a mommy.	This <mask> is a <mask>.	<Target> is <single_attr>.	mommy	man	woman	female	5.317113876342773	5.632893085479736
642	This girl is a mommy.	This boy is a mommy.	This <mask> is a mommy.	This <mask> is a <mask>.	<Target> is <single_attr>.	mommy	boy	girl	female	8.369260787963867	8.131832122802734
643	My sister is a mommy.	My brother is a mommy.	My <mask> is a mommy.	My <mask> is a <mask>.	<Target> is <single_attr>.	mommy	brother	sister	female	-6.072355270385742	-3.2752342224121094
644	My daughter is a mommy.	My son is a mommy.	My <mask> is a mommy.	My <mask> is a <mask>.	<Target> is <single_attr>.	mommy	son	daughter	female	0.3250521421432495	1.5284650325775146
645	My wife is a mommy.	My husband is a mommy.	My <mask> is a mommy.	My <mask> is a <mask>.	<Target> is <single_attr>.	mommy	husband	wife	female	-1.3332101106643677	-3.9919703006744385
